ID	prediction	label
9777	b'210101010'	b'210101010'
12953	b'69101010'	b'69101010'
7740	b'37101010'	b'37101010'
12667	b'41101010'	b'41101010'
7030	b'17101010'	b'17101010'
8041	b'50101010'	b'50101010'
983	b'610101010'	b'610101010'
7976	b'33101010'	b'39101010'
4666	b'910101010'	b'910101010'
5931	b'310101010'	b'310101010'
6702	b'21101010'	b'24101010'
5171	b'510101010'	b'510101010'
1659	b'25101010'	b'25101010'
12472	b'10101010'	b'10101010'
10445	b'12101010'	b'12101010'
12068	b'64101010'	b'64101010'
757	b'58101010'	b'58101010'
3622	b'47101010'	b'47101010'
11753	b'71101010'	b'71101010'
5833	b'19101010'	b'19101010'
5352	b'20101010'	b'20101010'
9677	b'57101010'	b'57101010'
3542	b'510101010'	b'510101010'
5611	b'11101010'	b'16101010'
8785	b'6351010'	b'310101010'
10402	b'510101010'	b'510101010'
10364	b'11101010'	b'11101010'
6908	b'37101010'	b'37101010'
9522	b'37101010'	b'37101010'
3424	b'40101010'	b'40101010'
10548	b'16101010'	b'16101010'
13056	b'44101010'	b'44101010'
4045	b'1011010'	b'110101010'
3131	b'43101010'	b'43101010'
9040	b'28101010'	b'28101010'
12292	b'20101010'	b'20101010'
6735	b'25101010'	b'25101010'
4492	b'21101010'	b'21101010'
9044	b'78101010'	b'29101010'
7350	b'28101010'	b'28101010'
9808	b'310101010'	b'310101010'
4920	b'18101010'	b'18101010'
13045	b'51101010'	b'51101010'
5355	b'47101010'	b'47101010'
7024	b'79101010'	b'79101010'
12092	b'20101010'	b'20101010'
11887	b'31101010'	b'31101010'
12916	b'81101010'	b'81101010'
8787	b'510101010'	b'510101010'
9884	b'9451010'	b'9451010'
13038	b'9571010'	b'9571010'
5912	b'36101010'	b'36101010'
10347	b'36101010'	b'36101010'
416	b'310101010'	b'310101010'
9968	b'68101010'	b'68101010'
9475	b'110101010'	b'110101010'
8295	b'910101010'	b'910101010'
8534	b'17101010'	b'17101010'
11242	b'1091010'	b'1091010'
8029	b'63101010'	b'63101010'
3939	b'27101010'	b'27101010'
11696	b'210101010'	b'210101010'
9256	b'310101010'	b'310101010'
4834	b'1671010'	b'1671010'
5808	b'29101010'	b'29101010'
2484	b'10101010'	b'10101010'
11379	b'410101010'	b'410101010'
997	b'1071010'	b'1071010'
5118	b'82101010'	b'82101010'
8505	b'15101010'	b'15101010'
12518	b'1701010'	b'1601010'
3297	b'2031010'	b'2031010'
8379	b'14101010'	b'14101010'
12650	b'210101010'	b'210101010'
12569	b'32101010'	b'32101010'
4979	b'15101010'	b'15101010'
11669	b'49101010'	b'49101010'
2965	b'34101010'	b'34101010'
1541	b'44101010'	b'44101010'
12636	b'18101010'	b'18101010'
10755	b'1211010'	b'1211010'
9820	b'94101010'	b'94101010'
4142	b'1371010'	b'1371010'
7469	b'12101010'	b'12101010'
1725	b'410101010'	b'410101010'
12949	b'17101010'	b'17101010'
7116	b'44101010'	b'44101010'
4454	b'3071010'	b'20101010'
12842	b'50101010'	b'50101010'
7315	b'410101010'	b'410101010'
9439	b'310101010'	b'310101010'
1048	b'21101010'	b'24101010'
9150	b'3171010'	b'31101010'
912	b'28101010'	b'28101010'
36	b'69101010'	b'69101010'
932	b'1901010'	b'1901010'
6560	b'4601010'	b'4601010'
8314	b'28101010'	b'28101010'
8216	b'510101010'	b'510101010'
12233	b'36101010'	b'36101010'
7118	b'13101010'	b'13101010'
10822	b'29101010'	b'29101010'
2309	b'1431010'	b'1431010'
6144	b'31101010'	b'31101010'
2287	b'43101010'	b'43101010'
1039	b'2241010'	b'2241010'
2296	b'12101010'	b'12101010'
9416	b'110101010'	b'110101010'
2859	b'14101010'	b'14101010'
4802	b'33101010'	b'33101010'
11957	b'11101010'	b'11101010'
228	b'44101010'	b'14101010'
11876	b'69101010'	b'69101010'
1684	b'5651010'	b'5651010'
4389	b'31101010'	b'31101010'
415	b'70101010'	b'70101010'
3057	b'72101010'	b'72101010'
6023	b'1301010'	b'1301010'
6823	b'27101010'	b'27101010'
7100	b'88101010'	b'88101010'
2128	b'79101010'	b'79101010'
1044	b'12101010'	b'12101010'
2798	b'1571010'	b'1571010'
3819	b'35101010'	b'35101010'
12952	b'1021010'	b'1021010'
12139	b'49101010'	b'49101010'
10638	b'31101010'	b'71101010'
453	b'33101010'	b'33101010'
9532	b'98101010'	b'98101010'
741	b'11101010'	b'11101010'
2176	b'40101010'	b'46101010'
6024	b'68101010'	b'68101010'
5761	b'610101010'	b'610101010'
7699	b'37101010'	b'37101010'
3867	b'710101010'	b'710101010'
3194	b'1361010'	b'1361010'
9737	b'50101010'	b'50101010'
6012	b'36101010'	b'36101010'
10328	b'810101010'	b'810101010'
10424	b'610101010'	b'810101010'
450	b'1041010'	b'1041010'
224	b'28101010'	b'28101010'
2584	b'3321010'	b'3321010'
6780	b'10101010'	b'10101010'
9681	b'27101010'	b'27101010'
6214	b'1201010'	b'1201010'
11560	b'1451010'	b'1451010'
8286	b'72101010'	b'72101010'
4248	b'73101010'	b'73101010'
12238	b'24101010'	b'24101010'
4565	b'210101010'	b'210101010'
3063	b'49101010'	b'09101010'
1822	b'1271010'	b'1271010'
5814	b'73101010'	b'73101010'
6944	b'42101010'	b'42101010'
8447	b'29101010'	b'29101010'
6920	b'3801010'	b'3801010'
11731	b'10101010'	b'10101010'
7046	b'10101010'	b'10101010'
5984	b'1001010'	b'1001010'
3480	b'68101010'	b'68101010'
5392	b'30101010'	b'30101010'
4625	b'610101010'	b'610101010'
5090	b'30101010'	b'30101010'
6904	b'18101010'	b'18101010'
1366	b'26101010'	b'26101010'
2120	b'27101010'	b'21101010'
12769	b'210101010'	b'210101010'
11496	b'4801010'	b'48101010'
5411	b'60101010'	b'60101010'
1515	b'38101010'	b'33101010'
9692	b'15101010'	b'15101010'
8244	b'1281010'	b'1281010'
7052	b'79101010'	b'79101010'
5550	b'26101010'	b'26101010'
3161	b'51101010'	b'51101010'
5385	b'69101010'	b'69101010'
6590	b'510101010'	b'510101010'
8107	b'510101010'	b'510101010'
6940	b'78101010'	b'78101010'
7175	b'17101010'	b'17101010'
7896	b'110101010'	b'110101010'
9474	b'43101010'	b'43101010'
3745	b'810101010'	b'810101010'
6226	b'11101010'	b'11101010'
11148	b'610101010'	b'610101010'
795	b'15101010'	b'15101010'
1624	b'710101010'	b'110101010'
2991	b'34101010'	b'34101010'
10044	b'75101010'	b'75101010'
509	b'2021010'	b'2021010'
3659	b'2161010'	b'2161010'
294	b'15101010'	b'15101010'
3016	b'20101010'	b'20101010'
208	b'21101010'	b'21101010'
4207	b'48101010'	b'48101010'
4825	b'19101010'	b'19101010'
10263	b'89101010'	b'89101010'
2580	b'2091010'	b'2091010'
7386	b'62101010'	b'62101010'
8725	b'5311010'	b'53101010'
6258	b'24101010'	b'24101010'
5836	b'710101010'	b'710101010'
2603	b'710101010'	b'710101010'
8104	b'84101010'	b'84101010'
4792	b'12101010'	b'12101010'
12341	b'3481010'	b'3481010'
8702	b'1131010'	b'1131010'
187	b'410101010'	b'410101010'
12642	b'13101010'	b'13101010'
11298	b'82101010'	b'62101010'
8707	b'5341010'	b'5341010'
12623	b'410101010'	b'410101010'
6374	b'61101010'	b'61101010'
10187	b'5221010'	b'22101010'
10676	b'25101010'	b'25101010'
6073	b'19101010'	b'19101010'
10924	b'2701010'	b'2701010'
9149	b'23101010'	b'23101010'
3660	b'310101010'	b'310101010'
11021	b'14101010'	b'14101010'
10393	b'27101010'	b'27101010'
4962	b'19101010'	b'19101010'
8267	b'210101010'	b'210101010'
2453	b'14101010'	b'14101010'
8183	b'197810'	b'197810'
3367	b'12101010'	b'12101010'
6233	b'1651010'	b'1651010'
6332	b'26101010'	b'26101010'
3070	b'54101010'	b'54101010'
10303	b'1011010'	b'1011010'
3899	b'910101010'	b'910101010'
11381	b'29101010'	b'29101010'
38	b'35101010'	b'35101010'
8159	b'710101010'	b'710101010'
10163	b'14101010'	b'14101010'
8648	b'22101010'	b'22101010'
2986	b'46101010'	b'46101010'
2975	b'23101010'	b'23101010'
3691	b'1711010'	b'1711010'
13046	b'35101010'	b'35101010'
5014	b'610101010'	b'610101010'
8053	b'3211010'	b'3211010'
12555	b'49101010'	b'49101010'
409	b'4471010'	b'44101010'
4738	b'3791010'	b'3791010'
5057	b'26101010'	b'26101010'
1397	b'14101010'	b'14101010'
10819	b'1031010'	b'1031010'
2408	b'710101010'	b'710101010'
2440	b'4651010'	b'4651010'
7234	b'75101010'	b'75101010'
4655	b'22101010'	b'22101010'
11081	b'28101010'	b'28101010'
13001	b'26101010'	b'20101010'
1535	b'44101010'	b'44101010'
9008	b'510101010'	b'510101010'
12042	b'17101010'	b'17101010'
12756	b'310101010'	b'310101010'
4680	b'53101010'	b'53101010'
10019	b'62101010'	b'62101010'
11787	b'6901010'	b'6901010'
12202	b'50101010'	b'50101010'
647	b'26101010'	b'26101010'
3954	b'12101010'	b'12101010'
7919	b'16101010'	b'610101010'
832	b'16101010'	b'16101010'
2466	b'46101010'	b'46101010'
8134	b'21101010'	b'21101010'
8320	b'65101010'	b'65101010'
4008	b'35101010'	b'35101010'
980	b'162210'	b'167710'
10391	b'510101010'	b'510101010'
1272	b'25101010'	b'25101010'
9825	b'24101010'	b'24101010'
3697	b'610101010'	b'610101010'
3563	b'47101010'	b'47101010'
3510	b'60101010'	b'60101010'
5488	b'40101010'	b'40101010'
9639	b'62101010'	b'62101010'
7770	b'910101010'	b'14101010'
6394	b'15101010'	b'15101010'
2615	b'84101010'	b'84101010'
952	b'19101010'	b'19101010'
4906	b'1121010'	b'1121010'
1181	b'27101010'	b'27101010'
9371	b'13101010'	b'13101010'
319	b'10101010'	b'10101010'
12003	b'1511010'	b'1511010'
11640	b'33101010'	b'33101010'
8797	b'68101010'	b'55101010'
5322	b'16101010'	b'16101010'
6115	b'32101010'	b'32101010'
1688	b'1131010'	b'1131010'
6108	b'2741010'	b'2731010'
2806	b'35101010'	b'35101010'
9143	b'710101010'	b'710101010'
7677	b'51101010'	b'510101010'
7704	b'910101010'	b'910101010'
2904	b'20101010'	b'20101010'
9267	b'25101010'	b'25101010'
7818	b'1431010'	b'1431010'
2906	b'1301010'	b'1301010'
7869	b'132510'	b'132310'
8614	b'38101010'	b'38101010'
545	b'36101010'	b'36101010'
5043	b'25101010'	b'25101010'
1284	b'2271010'	b'2271010'
1505	b'17101010'	b'17101010'
12532	b'21101010'	b'11101010'
11404	b'23101010'	b'23101010'
5716	b'19101010'	b'19101010'
4241	b'7661010'	b'7661010'
834	b'26101010'	b'26101010'
5124	b'1311010'	b'13101010'
11001	b'58101010'	b'58101010'
6195	b'1221010'	b'1221010'
4208	b'45101010'	b'45101010'
3324	b'40101010'	b'40101010'
10338	b'46101010'	b'46101010'
12565	b'2061010'	b'2061010'
6140	b'10101010'	b'10101010'
1762	b'43101010'	b'43101010'
2036	b'1501010'	b'15101010'
8719	b'38101010'	b'38101010'
6204	b'1381010'	b'1381010'
3129	b'54101010'	b'54101010'
4288	b'25101010'	b'25101010'
7871	b'59101010'	b'59101010'
56	b'23101010'	b'23101010'
8437	b'18101010'	b'18101010'
3347	b'14101010'	b'14101010'
11748	b'15101010'	b'15101010'
7167	b'30101010'	b'30101010'
6568	b'33101010'	b'33101010'
12050	b'3061010'	b'30101010'
5911	b'41101010'	b'41101010'
12001	b'510101010'	b'510101010'
5017	b'810101010'	b'810101010'
10049	b'1091010'	b'1091010'
6153	b'2511010'	b'2511010'
2593	b'30101010'	b'30101010'
3232	b'82101010'	b'82101010'
6200	b'19101010'	b'10101010'
4268	b'18101010'	b'18101010'
2442	b'113710'	b'113710'
9520	b'410101010'	b'410101010'
750	b'710101010'	b'710101010'
6060	b'14101010'	b'14101010'
4856	b'34101010'	b'34101010'
5370	b'23101010'	b'23101010'
2090	b'93101010'	b'93101010'
1415	b'53101010'	b'53101010'
11107	b'47101010'	b'47101010'
8436	b'29101010'	b'29101010'
1432	b'810101010'	b'810101010'
3711	b'1791010'	b'1781010'
11540	b'3021010'	b'3021010'
3649	b'10101010'	b'10101010'
729	b'3941010'	b'39101010'
4676	b'12101010'	b'12101010'
2691	b'310101010'	b'310101010'
1986	b'1921010'	b'1921010'
8895	b'13101010'	b'13101010'
3251	b'15101010'	b'15101010'
11811	b'12101010'	b'12101010'
9613	b'60101010'	b'60101010'
12871	b'16101010'	b'16101010'
11179	b'51101010'	b'51101010'
3842	b'14101010'	b'14101010'
8027	b'10101010'	b'10101010'
12968	b'6511010'	b'65101010'
5712	b'84101010'	b'84101010'
2096	b'510101010'	b'510101010'
723	b'1901010'	b'1901010'
4298	b'41101010'	b'44101010'
12095	b'15101010'	b'13101010'
12940	b'61101010'	b'61101010'
10466	b'910101010'	b'910101010'
7249	b'2071010'	b'2071010'
6498	b'30101010'	b'30101010'
4956	b'45101010'	b'34101010'
2143	b'610101010'	b'610101010'
7286	b'40101010'	b'40101010'
1901	b'39101010'	b'39101010'
1022	b'1841010'	b'1841010'
6875	b'20101010'	b'20101010'
4770	b'2421010'	b'2421010'
2069	b'2341010'	b'2341010'
6003	b'16101010'	b'16101010'
2579	b'23101010'	b'20101010'
3011	b'25101010'	b'25101010'
9697	b'60101010'	b'68101010'
9675	b'310101010'	b'310101010'
3908	b'57101010'	b'57101010'
9071	b'210101010'	b'210101010'
2121	b'4071010'	b'4901010'
755	b'52101010'	b'39101010'
7444	b'510101010'	b'510101010'
6894	b'1681010'	b'1681010'
12963	b'11101010'	b'17101010'
9934	b'11101010'	b'110101010'
7120	b'12101010'	b'12101010'
5787	b'80101010'	b'80101010'
7872	b'1741010'	b'1741010'
5134	b'15101010'	b'15101010'
9773	b'85101010'	b'85101010'
913	b'22101010'	b'22101010'
12430	b'85101010'	b'85101010'
11449	b'23101010'	b'23101010'
2721	b'15101010'	b'15101010'
3872	b'1511010'	b'1511010'
6761	b'610101010'	b'610101010'
11937	b'91101010'	b'91101010'
4377	b'210101010'	b'910101010'
1880	b'31101010'	b'31101010'
2213	b'16101010'	b'16101010'
4374	b'30101010'	b'30101010'
6665	b'40101010'	b'40101010'
11471	b'31101010'	b'31101010'
2357	b'88101010'	b'88101010'
9036	b'26101010'	b'26101010'
6113	b'110101010'	b'110101010'
9786	b'310101010'	b'310101010'
4618	b'4101010'	b'1101010'
5376	b'1331010'	b'2501010'
2387	b'23101010'	b'25101010'
3117	b'23101010'	b'23101010'
2189	b'4781010'	b'4781010'
10818	b'68101010'	b'68101010'
245	b'43101010'	b'49101010'
10291	b'68101010'	b'68101010'
3004	b'48101010'	b'48101010'
8298	b'74101010'	b'24101010'
9393	b'90101010'	b'90101010'
8001	b'34101010'	b'34101010'
11039	b'1231010'	b'1231010'
3460	b'310101010'	b'310101010'
206	b'74101010'	b'74101010'
7145	b'5791010'	b'5791010'
2656	b'2141010'	b'2141010'
3233	b'7211010'	b'7211010'
1687	b'19101010'	b'19101010'
9180	b'310101010'	b'310101010'
2818	b'910101010'	b'910101010'
6961	b'12101010'	b'12101010'
11863	b'59101010'	b'59101010'
5951	b'110101010'	b'110101010'
5854	b'22101010'	b'22101010'
1811	b'910101010'	b'910101010'
10143	b'1011010'	b'1011010'
4528	b'17101010'	b'17101010'
5408	b'38101010'	b'38101010'
1481	b'310101010'	b'310101010'
7831	b'30101010'	b'30101010'
6163	b'54101010'	b'54101010'
10275	b'1731010'	b'1731010'
10269	b'63101010'	b'63101010'
6273	b'19101010'	b'10101010'
7738	b'26101010'	b'26101010'
11720	b'1371010'	b'1371010'
1574	b'93101010'	b'93101010'
3244	b'44101010'	b'44101010'
9678	b'35101010'	b'15101010'
12956	b'17101010'	b'17101010'
3761	b'45101010'	b'45101010'
11234	b'30101010'	b'30101010'
3489	b'410101010'	b'410101010'
4315	b'710101010'	b'710101010'
7455	b'4321010'	b'4321010'
4191	b'1021010'	b'1021010'
10975	b'29101010'	b'29101010'
8479	b'83101010'	b'83101010'
11817	b'3081010'	b'3081010'
538	b'18101010'	b'18101010'
9569	b'2021010'	b'2021010'
4516	b'12101010'	b'12101010'
9830	b'1191010'	b'19101010'
9986	b'21101010'	b'21101010'
11578	b'12101010'	b'12101010'
10955	b'53101010'	b'53101010'
302	b'30101010'	b'30101010'
10883	b'110101010'	b'110101010'
3916	b'510101010'	b'510101010'
4519	b'22101010'	b'22101010'
10009	b'1721010'	b'1721010'
5935	b'610101010'	b'610101010'
2421	b'58101010'	b'58101010'
12843	b'2111010'	b'2111010'
7756	b'2411010'	b'2411010'
7040	b'26101010'	b'610101010'
11321	b'55101010'	b'55101010'
9658	b'210101010'	b'210101010'
9686	b'89101010'	b'89101010'
11089	b'3681010'	b'3681010'
12142	b'26101010'	b'26101010'
11948	b'46101010'	b'46101010'
12057	b'35101010'	b'35101010'
9788	b'65101010'	b'65101010'
1486	b'510101010'	b'510101010'
10673	b'23101010'	b'23101010'
8816	b'57101010'	b'57101010'
10350	b'31101010'	b'31101010'
3946	b'48101010'	b'48101010'
10537	b'1781010'	b'1781010'
13057	b'210101010'	b'210101010'
3921	b'2141010'	b'2141010'
12468	b'1001010'	b'1001010'
3618	b'10101010'	b'10101010'
4475	b'62101010'	b'62101010'
784	b'210101010'	b'210101010'
3525	b'410101010'	b'310101010'
9069	b'310101010'	b'310101010'
3037	b'36101010'	b'30101010'
11596	b'310101010'	b'310101010'
4179	b'76101010'	b'76101010'
12325	b'58101010'	b'58101010'
11312	b'12101010'	b'12101010'
4995	b'26101010'	b'26101010'
144	b'10101010'	b'10101010'
10534	b'2971010'	b'2971010'
3577	b'23101010'	b'23101010'
6734	b'1301010'	b'1341010'
7712	b'810101010'	b'810101010'
9351	b'56101010'	b'56101010'
5389	b'810101010'	b'410101010'
700	b'1641010'	b'1661010'
10490	b'14101010'	b'14101010'
8114	b'32101010'	b'32101010'
10952	b'13101010'	b'13101010'
4996	b'29101010'	b'27101010'
12286	b'18101010'	b'18101010'
2538	b'23101010'	b'23101010'
7887	b'65101010'	b'65101010'
5213	b'810101010'	b'810101010'
1312	b'15101010'	b'13101010'
1568	b'14101010'	b'14101010'
1537	b'17101010'	b'17101010'
286	b'25101010'	b'25101010'
10459	b'4611010'	b'46101010'
4027	b'74101010'	b'74101010'
3532	b'27101010'	b'27101010'
4587	b'510101010'	b'510101010'
9228	b'86101010'	b'86101010'
11980	b'810101010'	b'610101010'
6827	b'110101010'	b'14101010'
8774	b'110101010'	b'410101010'
1079	b'19101010'	b'19101010'
4662	b'250010'	b'250010'
9221	b'37101010'	b'37101010'
2292	b'810101010'	b'810101010'
8347	b'1091010'	b'1891010'
12695	b'12101010'	b'12101010'
4526	b'83101010'	b'83101010'
11542	b'75101010'	b'75101010'
3511	b'34101010'	b'34101010'
8847	b'63101010'	b'63101010'
8691	b'63101010'	b'63101010'
10828	b'96101010'	b'96101010'
6535	b'3451010'	b'3451010'
3298	b'59101010'	b'59101010'
2003	b'33101010'	b'33101010'
9427	b'56101010'	b'56101010'
9656	b'2031010'	b'2031010'
8316	b'13101010'	b'13101010'
2667	b'43101010'	b'43101010'
7432	b'410101010'	b'410101010'
448	b'1561010'	b'1561010'
643	b'88101010'	b'88101010'
11422	b'86101010'	b'16101010'
138	b'18101010'	b'18101010'
12782	b'3051010'	b'3051010'
7557	b'14101010'	b'14101010'
5325	b'75101010'	b'75101010'
10514	b'78101010'	b'78101010'
1816	b'61101010'	b'61101010'
9533	b'2611010'	b'2611010'
10343	b'20101010'	b'20101010'
3486	b'85101010'	b'85101010'
587	b'34101010'	b'34101010'
9815	b'2131010'	b'2131010'
5915	b'68101010'	b'68101010'
8327	b'710101010'	b'73101010'
1473	b'32101010'	b'310101010'
9605	b'2181010'	b'2181010'
1548	b'810101010'	b'810101010'
6042	b'39101010'	b'39101010'
7618	b'41101010'	b'41101010'
6571	b'25101010'	b'25101010'
373	b'33101010'	b'33101010'
6888	b'1731010'	b'1731010'
9624	b'510101010'	b'610101010'
4559	b'58101010'	b'98101010'
2124	b'14101010'	b'14101010'
11473	b'4251010'	b'4251010'
5361	b'37101010'	b'37101010'
3884	b'21101010'	b'21101010'
12999	b'58101010'	b'58101010'
2033	b'1041010'	b'1041010'
11499	b'14101010'	b'14101010'
6152	b'1911010'	b'1911010'
6219	b'24101010'	b'24101010'
11002	b'34101010'	b'34101010'
12477	b'32101010'	b'32101010'
10417	b'37101010'	b'37101010'
1056	b'88101010'	b'88101010'
11339	b'310101010'	b'310101010'
9534	b'410101010'	b'410101010'
4361	b'26101010'	b'26101010'
1050	b'25101010'	b'25101010'
8258	b'1601010'	b'1601010'
7161	b'50101010'	b'50101010'
1271	b'96101010'	b'96101010'
2735	b'1911010'	b'1911010'
6482	b'110101010'	b'110101010'
8776	b'14101010'	b'10101010'
5054	b'810101010'	b'61101010'
2368	b'30101010'	b'30101010'
11987	b'56101010'	b'56101010'
5323	b'57101010'	b'57101010'
955	b'17101010'	b'17101010'
461	b'35101010'	b'35101010'
4742	b'10101010'	b'10101010'
1134	b'53101010'	b'53101010'
3407	b'29101010'	b'29101010'
8693	b'1031010'	b'1031010'
7434	b'1841010'	b'1841010'
7065	b'910101010'	b'910101010'
10984	b'43101010'	b'43101010'
7521	b'24101010'	b'24101010'
11972	b'15101010'	b'15101010'
623	b'410101010'	b'410101010'
11706	b'12101010'	b'12101010'
1829	b'53101010'	b'53101010'
2195	b'93101010'	b'93101010'
8766	b'35101010'	b'35101010'
7190	b'64101010'	b'64101010'
6240	b'610101010'	b'610101010'
5454	b'134410'	b'184110'
3687	b'36101010'	b'36101010'
4935	b'910101010'	b'910101010'
12684	b'4011010'	b'4011010'
10959	b'74101010'	b'74101010'
8932	b'57101010'	b'57101010'
10611	b'61101010'	b'61101010'
5333	b'28101010'	b'28101010'
7683	b'710101010'	b'710101010'
3195	b'38101010'	b'38101010'
1254	b'20101010'	b'20101010'
7303	b'19101010'	b'810101010'
6801	b'31101010'	b'77101010'
3895	b'10101010'	b'10101010'
10096	b'210101010'	b'210101010'
6232	b'810101010'	b'810101010'
6978	b'25101010'	b'25101010'
5676	b'25101010'	b'25101010'
5806	b'53101010'	b'53101010'
4750	b'3111010'	b'3111010'
1176	b'57101010'	b'51101010'
7998	b'13101010'	b'13101010'
2609	b'1101010'	b'1101010'
12805	b'48101010'	b'48101010'
11389	b'51101010'	b'51101010'
1407	b'16101010'	b'16101010'
4700	b'810101010'	b'810101010'
6658	b'1101010'	b'1101010'
1884	b'710101010'	b'710101010'
4847	b'1771010'	b'1771010'
10135	b'2071010'	b'2071010'
12752	b'16101010'	b'16101010'
280	b'31101010'	b'31101010'
1514	b'49101010'	b'49101010'
7750	b'610101010'	b'610101010'
6636	b'610101010'	b'610101010'
8853	b'810101010'	b'810101010'
6259	b'25101010'	b'25101010'
5105	b'49101010'	b'410101010'
2083	b'69101010'	b'69101010'
6179	b'20101010'	b'20101010'
1826	b'27101010'	b'27101010'
3010	b'41101010'	b'41101010'
5139	b'3701010'	b'3701010'
3062	b'37101010'	b'77101010'
537	b'24101010'	b'24101010'
2811	b'15101010'	b'15101010'
101	b'12101010'	b'12101010'
3359	b'710101010'	b'67101010'
5347	b'68101010'	b'68101010'
1524	b'22101010'	b'22101010'
6104	b'910101010'	b'910101010'
11672	b'26101010'	b'26101010'
11030	b'42101010'	b'12101010'
4481	b'5451010'	b'5451010'
8849	b'66101010'	b'66101010'
12344	b'67101010'	b'67101010'
3692	b'27101010'	b'22101010'
2157	b'12101010'	b'12101010'
133	b'910101010'	b'910101010'
671	b'20101010'	b'20101010'
7650	b'15101010'	b'15101010'
6051	b'87101010'	b'87101010'
8419	b'810101010'	b'810101010'
1404	b'2631010'	b'2601010'
2185	b'64101010'	b'64101010'
10545	b'43101010'	b'43101010'
3737	b'12101010'	b'12101010'
11900	b'32101010'	b'32101010'
12896	b'92101010'	b'92101010'
12414	b'31101010'	b'31101010'
6859	b'1301010'	b'1301010'
9873	b'710101010'	b'110101010'
12516	b'2871010'	b'2871010'
1701	b'23101010'	b'23101010'
7551	b'62101010'	b'62101010'
11695	b'810101010'	b'810101010'
10830	b'23101010'	b'23101010'
9125	b'1121010'	b'1121010'
